canonical_id,merged_id,normalized
31553,22648,keynote_presentations
28945,22656,environment_design
22661,32829,viral_loops
22686,32575,growth_hacking
22712,32254,churn_prediction_and_prevention
22723,1312,sequential_testing
22727,32806,market_expansion
22730,32813,product_positioning_and_messaging
22731,32814,b2b_positioning
22736,28186,feature_comparison
22739,32808,product_launch_management
22745,32818,product_sheets
22747,32452,sales_playbooks
22748,32840,customer_marketing
22752,28127,pricing_strategy
22754,28128,tiered_pricing
22755,28129,usage_based_pricing
22756,32823,freemium_models
22760,32800,in_app_messaging
22787,32456,reseller_programs
22793,32573,micro_influencer_marketing
22801,33065,influencer_campaign_management
22848,33071,exclusive_partnerships
22868,32767,e_commerce_automation
22876,33117,account_based_marketing
22877,32747,event_marketing
28231,22885,responsive_design
22894,32226,abandoned_cart
22895,32552,email_a_b_testing
22901,32794,transactional_sms
22903,32796,two_way_messaging
22910,28744,email_accessibility
28494,22912,screen_reader_testing
28508,22913,keyboard_navigation
22917,24398,revenue_analytics
22947,32638,paid_social_strategy
22955,32669,community_management
22,22957,crisis_response
22959,32671,brand_advocacy
22960,32676,social_media_analytics
33142,22965,bulk_scheduling
22968,33147,sprout_social_platform_management
22969,33148,smart_inbox
22970,32668,social_crm
22973,32078,instagram_shopping
22975,32644,linkedin_marketing
22979,32647,twitter_x_marketing
22983,32648,twitter_ads
22985,32639,facebook_marketing
22987,32640,facebook_groups
22989,32571,youtube_marketing
22990,32655,youtube_seo
23001,32536,lead_generation_ads
23002,32537,conversion_campaigns
23003,32872,brand_awareness
23005,32672,social_listening_and_monitoring
23014,33027,user_generated_content_management
23015,32632,ugc_campaigns
23017,32077,social_commerce
23019,32080,tiktok_shop
23020,32081,pinterest_shopping
32589,23026,thought_leadership
23028,31824,product_launches
32382,23036,lead_qualification
23039,32748,brand_activations
23091,32683,performance_marketing
23100,32686,roas_optimization
23103,32898,google_search_console
23104,32921,meta_ads_manager
23105,32922,google_ads_certification
33387,23106,meta_blueprint_certification
5620,23245,clash_detection
23249,2822,composite_analysis
29387,23370,quality_and_safety
8186,24038,object_tracking
24246,10854,digital_storyboarding
25513,2629,extractive_metallurgy
25515,21237,non_ferrous_metallurgy
25515,2627,non_ferrous_metallurgy
25518,2628,physical_metallurgy
8332,27129,complex_queries
27305,15251,clinical_pharmacology
28629,1652,cross_browser_testing
29291,6192,4d_scheduling
29610,1727,performance_reporting
31654,2253,multiphysics_simulation
32822,15294,value_based_pricing
33311,8250,data_warehousing
921,7940,hyperparameter_tuning
926,7945,leaf_wise_growth
33631,1911,integration_testing
32591,5389,ad_copy
8020,976,sequential_api
8184,1082,image_filtering
8458,1296,remote_storage
